"V1"
"2004-11-01",-0.229885057471264
"2004-11-08",-0.475643130815545
"2004-11-15",0.231527093596059
"2004-11-22",0.445539135194308
"2004-11-29",0.232621784345922
"2004-12-06",-0.0875752599890531
"2004-12-13",0.420908593322386
"2004-12-20",-0.368363437328955
"2004-12-27",-0.356869184455391
"2004-12-31",0.383689107827039
"2005-01-10",-0.430760810071155
"2005-01-17",0.379857690202518
"2005-01-24",-0.210727969348659
"2005-01-31",0.417624521072797
"2005-02-04",-0.407772304324028
"2005-02-21",0.396278051450465
"2005-02-28",-0.0372194854953476
"2005-03-07",0.130268199233716
"2005-03-14",-0.0925013683634373
"2005-03-21",-0.325670498084291
"2005-03-28",-0.506841817186645
"2005-04-04",-0.659003831417625
"2005-04-11",-0.448823207443897
"2005-04-18",0.490421455938697
"2005-04-25",-0.593322386425835
"2005-04-29",-0.628899835796388
"2005-05-09",-0.112753147235906
"2005-05-16",-0.171319102353585
"2005-05-23",0.360153256704981
"2005-05-30",-0.158182813355227
"2005-06-06",0.553366174055829
"2005-06-13",-0.286808976464149
"2005-06-20",0.552818828680898
"2005-06-27",-0.488232074438971
"2005-07-04",-0.242474001094691
"2005-07-11",-0.707170224411604
"2005-07-18",-0.465243568691845
"2005-07-25",-0.178434592227696
"2005-08-01",-0.144499178981938
"2005-08-08",0.375478927203065
"2005-08-15",0.644772851669403
"2005-08-22",0.354132457580733
"2005-08-29",0.322386425834702
"2005-09-05",0.115489874110564
"2005-09-12",0.569239189928845
"2005-09-19",-0.193212917350848
"2005-09-26",0.516146688560482
"2005-09-30",-0.414887794198139
"2005-10-10",-0.431308155446086
"2005-10-17",-0.492063492063492
"2005-10-24",0.505747126436782
"2005-10-31",0.315270935960591
"2005-11-07",-0.613026819923372
"2005-11-14",0.363984674329502
"2005-11-21",0.152709359605911
"2005-11-28",0.167487684729064
"2005-12-05",-0.239737274220033
"2005-12-12",-0.385878489326765
"2005-12-19",0.316912972085386
"2005-12-26",0.109469074986316
"2005-12-30",-0.0344827586206897
"2006-01-09",0.0262725779967159
"2006-01-16",0.337164750957854
"2006-01-23",0.653530377668309
"2006-01-25",0.326217843459223
"2006-02-06",-0.173508483853311
"2006-02-13",-0.0706075533661741
"2006-02-20",0.0136836343732895
"2006-02-27",-0.418171866447729
"2006-03-06",-0.0689655172413793
"2006-03-13",-0.264915161466886
"2006-03-20",-0.0142309797482211
"2006-03-27",0.373289545703339
"2006-04-03",0.380405035577449
"2006-04-10",0.0722495894909688
"2006-04-17",0.538040503557745
"2006-04-24",-0.198139025725233
"2006-04-28",0.291735084838533
"2006-05-08",0.0552818828680898
"2006-05-15",0.155993431855501
"2006-05-22",0.663929939792009
"2006-05-29",-0.0394088669950739
"2006-06-05",-0.209633278598796
"2006-06-12",0.361247947454844
"2006-06-19",-0.729064039408867
"2006-06-26",0.440613026819923
"2006-07-03",0.233169129720854
"2006-07-10",0.0114942528735632
"2006-07-17",0.436234263820471
"2006-07-24",-0.322386425834702
"2006-07-31",-0.219485495347564
"2006-08-07",-0.178981937602627
"2006-08-14",-0.631636562671045
"2006-08-21",-0.09688013136289
"2006-08-28",0.00218938149972633
"2006-09-04",0.470169677066229
"2006-09-11",0.0541871921182266
"2006-09-18",-0.0859332238642583
"2006-09-25",-0.297755883962781
"2006-09-29",-0.263820470717022
"2006-10-09",0.34263820470717
"2006-10-16",-0.0147783251231527
"2006-10-23",0.0749863163656267
"2006-10-30",-0.276409414340449
"2006-11-06",-0.583470169677066
"2006-11-13",-0.44991789819376
"2006-11-20",-0.334428024083196
"2006-11-27",-0.575807334428024
"2006-12-04",0.63327859879584
"2006-12-11",0.00766283524904214
"2006-12-18",-0.407224958949097
"2006-12-25",0.275862068965517
"2006-12-29",-0.13136288998358
"2007-01-08",-0.158730158730159
"2007-01-15",0.0355774493705528
"2007-01-22",0.297208538587849
"2007-01-29",0.420361247947455
"2007-02-05",0.0481663929939792
"2007-02-12",0.0634920634920635
"2007-02-16",0.292829775588396
"2007-02-26",0.27695675971538
"2007-03-05",0.13847837985769
"2007-03-12",-0.237547892720306
"2007-03-19",0.52599890530925
"2007-03-26",-0.272030651340996
"2007-04-02",0.0766283524904215
"2007-04-09",0.0552818828680898
"2007-04-16",0.595511767925561
"2007-04-23",0.115489874110564
"2007-04-30",0.233716475095785
"2007-05-14",0.359058565955118
"2007-05-21",-0.435686918445539
"2007-05-28",-0.112753147235906
"2007-06-04",0.274767378215654
"2007-06-11",-0.52928297755884
"2007-06-18",0.415435139573071
"2007-06-25",0.562671045429666
"2007-07-02",-0.431308155446086
"2007-07-09",-0.157088122605364
"2007-07-16",0.152709359605911
"2007-07-23",-0.428571428571429
"2007-07-30",0.191570881226054
"2007-08-06",0.43240284619595
"2007-08-13",-0.0120415982484948
"2007-08-20",-0.123700054734537
"2007-08-27",0.56759715380405
"2007-09-03",0.0859332238642583
"2007-09-10",0.00164203612479475
"2007-09-17",-0.225506294471812
"2007-09-24",0.14176245210728
"2007-09-28",-0.077175697865353
"2007-10-08",-0.00875752599890531
"2007-10-15",-0.265462506841817
"2007-10-22",-0.0700602079912425
"2007-10-29",-0.119321291735085
"2007-11-05",-0.0613026819923372
"2007-11-12",-0.195949644225506
"2007-11-19",-0.316365626710454
"2007-11-26",0.113847837985769
"2007-12-03",-0.360153256704981
"2007-12-10",-0.452107279693487
"2007-12-17",0.38423645320197
"2007-12-24",-0.288998357963875
"2007-12-28",0.425287356321839
"2008-01-07",-0.191023535851122
"2008-01-14",0.136836343732895
"2008-01-21",0.00492610837438424
