"","zz.500","zz.500.1"
"2011-04-08",0.0116017488391162,0.0116017488391162
"2011-04-11",-0.00809120598878388,-0.00809120598878388
"2011-04-12",0.00143328779188789,0.00143328779188789
"2011-04-13",0.0099228462965828,0.0099228462965828
"2011-04-14",-0.00277626700372546,-0.00277626700372546
"2011-04-15",0.00224234017316416,0.00224234017316416
"2011-04-18",0.00319036387623362,0.00319036387623362
"2011-04-19",0,-0.0121164957027681
"2011-04-20",0,0.00708737445848673
"2011-04-21",0,0.00693075083026806
"2011-04-26",0,-0.0419304911583055
"2011-04-27",0,-0.0114815804691957
"2011-04-28",0,-0.0321725862748395
"2011-04-29",0,0.0171278248799176
"2011-05-03",0.0173045793229925,0.0173045793229925
"2011-05-04",-0.0214995417286212,-0.0214995417286212
"2011-05-05",0.00258163360035457,0.00258163360035457
"2011-05-06",0.00471493932952027,0.00471493932952027
"2011-05-09",0.00823716386173179,0.00823716386173179
"2011-05-11",0.00809215689363674,0.00809215689363674
"2011-05-12",-0.0133279507157145,-0.0133279507157145
"2011-05-13",0.00797115044002261,0.00797115044002261
"2011-05-16",-0.000377353595091057,-0.000377353595091057
"2011-05-17",-0.00546043334103441,-0.00546043334103441
"2011-05-18",0,0.00661475779817988
"2011-05-19",0,-0.0053605754186079
"2011-05-20",0,-0.00342220781174618
"2011-05-23",0,-0.0377653349583504
"2011-05-24",0,-0.00159204034437177
"2011-05-25",0,-0.0114146161258336
"2011-05-26",0,-0.00991826830217202
"2011-05-27",0,-0.0315005228600735
"2011-05-31",0,0.00347491193076066
"2011-06-01",0.0104876379881815,0.0104876379881815
"2011-06-02",-0.0135585596928136,-0.0135585596928136
"2011-06-03",0.0172009024704509,0.0172009024704509
"2011-06-07",0.00912076747388291,0.00912076747388291
"2011-06-08",0.00344600097741399,0.00344600097741399
"2011-06-09",-0.0232830816503703,-0.0232830816503703
"2011-06-10",0.0027643590407993,0.0027643590407993
"2011-06-13",-5.81775291020881e-05,-5.81775291020881e-05
"2011-06-14",0.0161453095438056,0.0161453095438056
"2011-06-15",-0.00908402242521789,-0.00908402242521789
"2011-06-16",-0.0216792706183461,-0.0216792706183461
"2011-06-17",-0.0147132991095159,-0.0147132991095159
"2011-06-20",-0.0135151018631388,-0.0135151018631388
"2011-06-21",0.0139456612176403,0.0139456612176403
"2011-06-22",-0.00396457671064931,-0.00396457671064931
"2011-06-23",0.0189113257083589,0.0189113257083589
"2011-06-24",0.0241293315837841,0.0241293315837841
"2011-06-27",0.0130866371767018,0.0130866371767018
"2011-06-28",0.00137691297266485,0.00137691297266485
"2011-06-29",-0.0137589415998751,-0.0137589415998751
"2011-06-30",0.0150259116277822,0.0150259116277822
"2011-07-05",0.0371429882348122,0.0371429882348122
"2011-07-06",0.00242134842707298,0.00242134842707298
"2011-07-07",0.000111323046422473,0.000111323046422473
"2011-07-08",-0.00101649758114242,-0.00101649758114242
"2011-07-11",0.00900010769396742,0.00900010769396742
"2011-07-12",-0.0142308866830209,-0.0142308866830209
"2011-07-13",0.0199318560901858,0.0199318560901858
"2011-07-14",0.00844486066657124,0.00844486066657124
"2011-07-15",0.00613829760280749,0.00613829760280749
"2011-07-18",-0.000159312972045078,-0.000159312972045078
"2011-07-19",-0.0105305946020194,-0.0105305946020194
"2011-07-20",0,0.00110452511584702
"2011-07-21",0,-0.0133366051207544
"2011-07-22",0,0.00345916600909768
"2011-07-25",0,-0.0389944465524734
"2011-07-26",0,0.00425685927793884
"2011-07-27",0.0166207316762705,0.0166207316762705
"2011-07-28",-0.00625851889235784,-0.00625851889235784
"2011-07-29",-0.011232882537168,-0.011232882537168
"2011-08-01",0.00348722702269644,0.00348722702269644
"2011-08-02",0,-0.00725165050778886
"2011-08-03",0,0.00312094705400057
"2011-08-04",0,0.00524305019489568
"2011-08-05",0,-0.0194432848361866
"2011-08-08",0,-0.0500655848677941
"2011-08-09",0,-0.00315417342790825
"2011-08-10",0,0.0142664888944546
"2011-08-11",0.0172859517869721,0.0172859517869721
"2011-08-12",0.0115616280495079,0.0115616280495079
"2011-08-15",0.0146097669556084,0.0146097669556084
"2011-08-16",-0.00839946446854734,-0.00839946446854734
"2011-08-17",-0.00437648342578156,-0.00437648342578156
"2011-08-18",-0.0171441995064989,-0.0171441995064989
"2011-08-19",-0.0092603861952536,-0.0092603861952536
"2011-08-22",-0.00706708934800437,-0.00706708934800437
"2011-08-23",0.0162604603290053,0.0162604603290053
"2011-08-24",-0.00156485341396984,-0.00156485341396984
"2011-08-25",0.0208198768269221,0.0208198768269221
"2011-08-26",0.00226761373104423,0.00226761373104423
"2011-08-29",-0.00888659285439519,-0.00888659285439519
"2011-08-30",-0.00855871474662528,-0.00855871474662528
"2011-08-31",0,-0.0047599475207718
"2011-09-01",0,-0.00800579648570088
"2011-09-02",0,-0.0113968599614273
"2011-09-06",-0.0322372029766561,-0.0322372029766561
"2011-09-07",0.0241265565448658,0.0241265565448658
"2011-09-08",-0.0107306399868111,-0.0107306399868111
"2011-09-09",-0.00619696439037742,-0.00619696439037742
"2011-09-14",-0.00510658424585342,-0.00510658424585342
"2011-09-15",0.000800069715606755,0.000800069715606755
"2011-09-16",-0.000161309104036667,-0.000161309104036667
"2011-09-19",-0.0196781834315347,-0.0196781834315347
"2011-09-20",0.0048331517159852,0.0048331517159852
"2011-09-21",0.0296831527046317,0.0296831527046317
"2011-09-22",-0.0288391588727156,-0.0288391588727156
"2011-09-23",0,-0.00820607884720903
"2011-09-26",0,-0.0161011045381682
"2011-09-27",0,0.00414668349610947
"2011-09-28",0,-0.0168254982399444
"2011-09-30",0,-0.0357394662140496
"2011-10-10",0,-0.00628754663223574
"2011-10-11",-0.00382249097326115,-0.00382249097326115
"2011-10-12",0.0347649123027634,0.0347649123027634
"2011-10-13",0,0.0129573286446856
"2011-10-14",0,-0.00416307436354768
"2011-10-17",0,0.00299358387414972
"2011-10-18",0,-0.03004663340208
"2011-10-19",0,-0.0058937026049396
"2011-10-20",0,-0.0295005148757302
"2011-10-21",0,-0.0183853902290553
"2011-10-24",0,0.0177193125179778
"2011-10-25",0.0284256949788022,0.0284256949788022
"2011-10-26",0.0107754926537984,0.0107754926537984
"2011-10-27",0.00118422698921394,0.00118422698921394
"2011-10-28",0.023093399423731,0.023093399423731
"2011-10-31",0.00516738735834443,0.00516738735834443
"2011-11-01",0.000117518404690431,0.000117518404690431
"2011-11-02",0.0182382750829262,0.0182382750829262
"2011-11-03",0.00609902825725861,0.00609902825725861
"2011-11-04",0.00817791770314602,0.00817791770314602
"2011-11-07",-0.00396017516134795,-0.00396017516134795
"2011-11-08",-0.0139060024651916,-0.0139060024651916
"2011-11-09",0.0168697861042715,0.0168697861042715
"2011-11-10",-0.0149369850709921,-0.0149369850709921
"2011-11-11",-0.000548670605925339,-0.000548670605925339
"2011-11-14",0.0239848950614674,0.0239848950614674
"2011-11-15",0.00795755295076295,0.00795755295076295
"2011-11-16",-0.0248886743168707,-0.0248886743168707
"2011-11-17",-0.00214758108714985,-0.00214758108714985
"2011-11-18",-0.0285032142095086,-0.0285032142095086
"2011-11-21",0.000852833575832435,0.000852833575832435
"2011-11-22",-0.00219581340334607,-0.00219581340334607
"2011-11-23",-0.00384797122341818,-0.00384797122341818
"2011-11-25",0,-0.00794886666441952
"2011-11-28",0,0.00100732131554415
"2011-11-29",0,0.0166832687109999
"2011-11-30",0,-0.0403655715017095
"2011-12-01",0,0.0201783276463907
"2011-12-02",0,-0.0205233743055899
"2011-12-05",0,-0.0326981112867021
"2011-12-06",0,-0.000116460749844172
"2011-12-07",0,0.00278996633590078
"2011-12-08",0,-0.000542935252104026
"2011-12-09",0,-0.00979705802938369
"2011-12-12",0,-0.0130327746196401
"2011-12-13",0,-0.0347585379772808
"2011-12-14",0,-0.0191754520050786
"2011-12-15",0,-0.0274283116083579
"2011-12-16",0,0.0293251085649235
"2011-12-19",0,0.00222921778783114
"2011-12-20",0,-0.00302778810413462
"2011-12-21",0,-0.0239600526860569
"2011-12-22",0,-0.0130684531286293
"2011-12-23",0,0.00869125013180394
"2011-12-28",0,-0.0360612971184295
"2011-12-29",0,-6.85925253874897e-05
"2011-12-30",0,0.0185801859987285
"2012-01-04",0,-0.0228176456240095
"2012-01-05",0,-0.0369208983689856
"2012-01-06",0,0.00428705771089155
"2012-01-09",0,0.0405985322993925
"2012-01-10",0,0.0412368883734879
"2012-01-11",0,0.000403540793570523
"2012-01-12",0,-0.000277882683880293
"2012-01-13",0,-0.0335075808510084
"2012-01-17",0,0.0220119374609815
"2012-01-18",-0.0202821287875143,-0.0202821287875143
"2012-01-19",0.010164152628767,0.010164152628767
"2012-01-20",0.0137093513977156,0.0137093513977156
"2012-01-30",-0.00699420866197453,-0.00699420866197453
"2012-01-31",0.000631755470138495,0.000631755470138495
"2012-02-01",-0.00857795896722013,-0.00857795896722013
"2012-02-02",0.0189576366343331,0.0189576366343331
"2012-02-03",0.0164956509763814,0.0164956509763814
"2012-02-06",0.00867855892980041,0.00867855892980041
"2012-02-07",-0.0162846784818331,-0.0162846784818331
"2012-02-08",0.0264177017219205,0.0264177017219205
"2012-02-09",0.00706134440455708,0.00706134440455708
"2012-02-10",0.00529705855559492,0.00529705855559492
"2012-02-13",0.0090733698343799,0.0090733698343799
"2012-02-14",0.00134947722195555,0.00134947722195555
"2012-02-15",0.0151845727314217,0.0151845727314217
"2012-02-16",-0.000265500428898169,-0.000265500428898169
"2012-02-17",-0.00332382815564503,-0.00332382815564503
"2012-02-21",0.0148626628360666,0.0148626628360666
"2012-02-22",0.0195395617424692,0.0195395617424692
"2012-02-23",0.00322309623063943,0.00322309623063943
"2012-02-24",0.0151125805501029,0.0151125805501029
"2012-02-27",0.00199903169957638,0.00199903169957638
"2012-02-28",-0.00498096625733535,-0.00498096625733535
"2012-02-29",-0.0131995583020388,-0.0131995583020388
"2012-03-01",0.00528389168354204,0.00528389168354204
"2012-03-02",0.0211940237615416,0.0211940237615416
"2012-03-05",0.00104363762607096,0.00104363762607096
"2012-03-06",-0.00994897788529114,-0.00994897788529114
"2012-03-07",-0.0074137308849177,-0.0074137308849177
"2012-03-08",0,0.0158383593984275
"2012-03-09",0,0.0148424367954041
"2012-03-12",0,0.00597955903996761
"2012-03-13",0,0.0100591042050295
"2012-03-14",0,-0.0449456019722887
"2012-03-15",0,-0.0121333995541801
"2012-03-16",0,0.0264596731517737
"2012-03-19",0.0113769008133882,0.0113769008133882
"2012-03-20",-0.0217823848110894,-0.0217823848110894
"2012-03-21",0.00367564611390025,0.00367564611390025
"2012-03-22",0,-0.00469674647231066
"2012-03-23",0,-0.0193085161494521
"2012-03-26",0,-0.00104901012076974
"2012-03-27",0,-0.00365493019085628
"2012-03-28",0,-0.044586736794565
"2012-03-29",0,-0.0184268812556057
"2012-03-30",0,-0.00258049461941456
"2012-04-05",0,0.0335659050219175
"2012-04-18",0,0.0516685308113169
"2012-04-19",0,-0.00250671747336517
"2012-04-20",0,0.00854587821665254
"2012-04-23",-0.0119902471240054,-0.0119902471240054
"2012-04-24",-0.00681823720567809,-0.00681823720567809
"2012-04-25",0.0143219502725993,0.0143219502725993
"2012-04-26",-0.00507675632285409,-0.00507675632285409
"2012-04-27",-0.0095647874708249,-0.0095647874708249
"2012-05-02",0.0146317239406522,0.0146317239406522
"2012-05-03",0.0041847531827548,0.0041847531827548
"2012-05-08",0.0132973731404384,0.0132973731404384
"2012-05-09",-0.0174443039068543,-0.0174443039068543
"2012-05-14",-0.00198253101736356,-0.00198253101736356
"2012-05-15",-0.00113743504731978,-0.00113743504731978
"2012-05-16",-0.0122966752030909,-0.0122966752030909
"2012-05-17",0.0147200655254529,0.0147200655254529
"2012-05-18",-0.0157046355066391,-0.0157046355066391
"2012-05-21",-0.000631862633347358,-0.000631862633347358
"2012-05-22",0.0157381175367557,0.0157381175367557
"2012-05-23",-0.000573961576036175,-0.000573961576036175
"2012-05-24",-0.0083123927327009,-0.0083123927327009
"2012-05-25",-0.0115739417253291,-0.0115739417253291
"2012-05-29",0.0303010298796995,0.0303010298796995
"2012-05-30",0,0.00174601106552297
"2012-05-31",0.000365117344232058,0.000365117344232058
"2012-06-01",-0.00243766655072808,-0.00243766655072808
"2012-06-05",-0.0338715532807887,-0.0338715532807887
"2012-06-06",0,-0.00482362705184103
"2012-06-07",-0.0052830981520503,-0.0052830981520503
"2012-06-08",-0.00474150665433026,-0.00474150665433026
"2012-06-11",0.0185597725355893,0.0185597725355893
"2012-06-12",-0.0060380512634528,-0.0060380512634528
"2012-06-13",0.0184264999420169,0.0184264999420169
"2012-06-14",-0.00603285017363064,-0.00603285017363064
"2012-06-15",-0.00101842206519542,-0.00101842206519542
"2012-06-18",0.00979449094079077,0.00979449094079077
"2012-06-19",-0.00726511845727307,-0.00726511845727307
"2012-06-20",-0.00597874217399419,-0.00597874217399419
"2012-06-21",-0.0124446861381685,-0.0124446861381685
"2012-06-25",-0.027213687822075,-0.027213687822075
"2012-06-26",-0.00090177314525608,-0.00090177314525608
"2012-06-27",-0.00388828529897101,-0.00388828529897101
"2012-06-28",-0.0139742267378895,-0.0139742267378895
"2012-06-29",0.0125881760212416,0.0125881760212416
"2012-07-05",-0.0152032431004614,-0.0152032431004614
"2012-07-06",0.0199959043815729,0.0199959043815729
"2012-07-09",-0.0251681463611831,-0.0251681463611831
"2012-07-10",-0.00974755720806708,-0.00974755720806708
"2012-07-11",0.0114182313161937,0.0114182313161937
"2012-07-13",0.00910078965211092,0.00910078965211092
"2012-07-17",-0.0293413835088796,-0.0293413835088796
"2012-07-18",0.00556640240310746,0.00556640240310746
"2012-07-19",0.011873481598121,0.011873481598121
"2012-07-20",-0.00670565356775765,-0.00670565356775765
"2012-07-23",-0.00951063913855632,-0.00951063913855632
"2012-07-24",0.00695954913540975,0.00695954913540975
"2012-07-25",-0.00862815344430667,-0.00862815344430667
"2012-07-26",-0.00892833030748585,-0.00892833030748585
"2012-07-27",-0.0056777923260557,-0.0056777923260557
"2012-07-30",-0.0201425876116034,-0.0201425876116034
"2012-07-31",-0.0181075083450734,-0.0181075083450734
"2012-08-01",0.0180394349238677,0.0180394349238677
"2012-08-02",-0.00631805489744974,-0.00631805489744974
"2012-08-03",0.0200259083766545,0.0200259083766545
"2012-08-06",0.0237464187297378,0.0237464187297378
"2012-08-07",0.00928303732671165,0.00928303732671165
"2012-08-08",-0.00349142698167471,-0.00349142698167471
"2012-08-09",0.0144704731026162,0.0144704731026162
"2012-08-10",-0.00270479773799348,-0.00270479773799348
"2012-08-13",-0.022895593076302,-0.022895593076302
"2012-08-14",0.00949037066130165,0.00949037066130165
"2012-08-15",-0.0115685807855536,-0.0115685807855536
"2012-08-16",-0.00725193590344098,-0.00725193590344098
"2012-08-17",-1.52116677138991e-05,-1.52116677138991e-05
"2012-08-20",0.000809302790004685,0.000809302790004685
"2012-08-21",0.0140783838679868,0.0140783838679868
"2012-08-22",-0.00888555805096447,-0.00888555805096447
"2012-08-23",0.00661804941455713,0.00661804941455713
"2012-08-24",-0.0187019785510273,-0.0187019785510273
"2012-08-27",-0.0249314865027982,-0.0249314865027982
"2012-08-28",0.00523186954416421,0.00523186954416421
"2012-08-29",-0.00670105170066349,-0.00670105170066349
"2012-08-30",-0.015738125374454,-0.015738125374454
"2012-08-31",0.00319539891478815,0.00319539891478815
"2012-09-04",0.00806816307400604,0.00806816307400604
"2012-09-05",0.00536205844405035,0.00536205844405035
"2012-09-06",0.011358349527604,0.011358349527604
"2012-09-07",0.0362716527061895,0.0362716527061895
"2012-09-10",0.00868154420173917,0.00868154420173917
"2012-09-11",-0.00401949006247093,-0.00401949006247093
"2012-09-12",0.00776994040990231,0.00776994040990231
"2012-09-13",-0.0138679904362148,-0.0138679904362148
"2012-09-14",0.00262517651594862,0.00262517651594862
"2012-09-17",-0.0300595560311054,-0.0300595560311054
"2012-09-18",-0.00415109488013876,-0.00415109488013876
"2012-09-19",0.0098037994465312,0.0098037994465312
"2012-09-20",-0.028904716157728,-0.028904716157728
"2012-09-21",-0.00570884662695748,-0.00570884662695748
"2012-09-24",0.00745933958424816,0.00745933958424816
"2012-09-25",-0.00718309107673443,-0.00718309107673443
"2012-09-26",-0.0230313475945607,-0.0230313475945607
"2012-09-27",0.0224903077692769,0.0224903077692769
"2012-09-28",0.0186782888089125,0.0186782888089125
"2012-10-08",-0.00511915042879851,-0.00511915042879851
"2012-10-09",0.0258373984287772,0.0258373984287772
"2012-10-10",0.00958470427749392,0.00958470427749392
"2012-10-11",-0.0148259583648314,-0.0148259583648314
"2012-10-12",-0.0023521882138513,-0.0023521882138513
"2012-10-15",-0.00531107225197858,-0.00531107225197858
"2012-10-16",0.00311492634024657,0.00311492634024657
"2012-10-17",0.00233512642054623,0.00233512642054623
"2012-10-18",0.0166811682326145,0.0166811682326145
"2012-10-19",-0.00284991071258089,-0.00284991071258089
"2012-10-22",0.00396901576418895,0.00396901576418895
"2012-10-24",-0.0122995680590525,-0.0122995680590525
"2012-10-25",-0.00974548092152272,-0.00974548092152272
"2012-10-26",-0.0194906038579989,-0.0194906038579989
"2012-10-31",0.00152056864739158,0.00152056864739158
"2012-11-01",0.0189672037515589,0.0189672037515589
"2012-11-02",0.00661671177536904,0.00661671177536904
"2012-11-05",-0.00436983563889903,-0.00436983563889903
"2012-11-06",-0.00682770129022225,-0.00682770129022225
"2012-11-07",-0.00128218616804521,-0.00128218616804521
"2012-11-08",-0.024794804685968,-0.024794804685968
"2012-11-09",-0.00402291681569211,-0.00402291681569211
"2012-11-12",0.00620151524586299,0.00620151524586299
"2012-11-13",-0.0204667269395784,-0.0204667269395784
"2012-11-14",0.00297188961402295,0.00297188961402295
"2012-11-15",-0.0176584188597217,-0.0176584188597217
"2012-11-16",-0.00584437782511393,-0.00584437782511393
"2012-11-19",0.00232956055079203,0.00232956055079203
"2012-11-20",-0.00397193739455681,-0.00397193739455681
"2012-11-21",0.0103522430334362,0.0103522430334362
"2012-11-23",0,-0.00982446478459131
"2012-11-26",0,-0.0116920544391702
"2012-11-27",0,-0.035736889848471
"2012-11-28",0,-0.0222158605683245
"2012-11-29",0,-0.00941247021258607
"2012-11-30",0,0.0152982143141529
"2012-12-03",-0.0239613439562401,-0.0239613439562401
"2012-12-04",0,0.0124694002123564
"2012-12-05",0.0369259293142363,0.0369259293142363
"2012-12-06",-0.000637519677941456,-0.000637519677941456
"2012-12-07",0.0228266342392967,0.0228266342392967
"2012-12-10",0.0176395418861583,0.0176395418861583
"2012-12-11",0,-0.00672833270093665
"2012-12-12",0.000288394063546082,0.000288394063546082
"2012-12-13",-0.0132790677411224,-0.0132790677411224
"2012-12-14",0.0417731239994592,0.0417731239994592
"2012-12-17",0.00836532092071285,0.00836532092071285
"2012-12-18",-0.00171416655000411,-0.00171416655000411
"2012-12-19",0.00405302917779382,0.00405302917779382
"2012-12-20",0.00315253881460476,0.00315253881460476
"2012-12-21",-0.00250574159487271,-0.00250574159487271
"2012-12-24",0.00536266395754903,0.00536266395754903
"2012-12-27",0.0262308755338037,0.0262308755338037
"2012-12-28",0.0111643142737017,0.0111643142737017
"2012-12-31",0.0125680016603136,0.0125680016603136
"2013-01-04",-0.00537568745641992,-0.00537568745641992
"2013-01-07",0.00924422687993109,0.00924422687993109
"2013-01-08",0.0117596248661662,0.0117596248661662
"2013-01-09",0.00238951193185621,0.00238951193185621
"2013-01-10",0.00640481646417457,0.00640481646417457
"2013-01-11",-0.0253757795071362,-0.0253757795071362
"2013-01-14",0.0347183585715174,0.0347183585715174
"2013-01-15",0.0194785432017668,0.0194785432017668
"2013-01-16",-3.47756123537657e-05,-3.47756123537657e-05
"2013-01-17",-0.0123284337602941,-0.0123284337602941
"2013-01-18",0.0166166864994637,0.0166166864994637
"2013-01-22",-0.00843375233187882,-0.00843375233187882
"2013-01-23",0.00183965296125654,0.00183965296125654
"2013-01-24",-0.0209254009520339,-0.0209254009520339
"2013-01-25",-0.00168262719686041,-0.00168262719686041
"2013-01-28",0.0254840866382966,0.0254840866382966
"2013-01-29",0.00948753413409542,0.00948753413409542
"2013-01-30",0.00518590060080415,0.00518590060080415
"2013-01-31",-0.00598186658335809,-0.00598186658335809
"2013-02-01",0.00806692735448,0.00806692735448
"2013-02-04",-0.00665676472079346,-0.00665676472079346
"2013-02-05",0.0104151117719999,0.0104151117719999
"2013-02-06",0.00674307233527527,0.00674307233527527
"2013-02-07",0.00374676654180894,0.00374676654180894
"2013-02-08",0.0143127378733003,0.0143127378733003
"2013-02-19",-0.0130882135716036,-0.0130882135716036
"2013-02-20",0.0207841947051124,0.0207841947051124
"2013-02-21",-0.0206470852103203,-0.0206470852103203
"2013-02-22",-0.00335924844367297,-0.00335924844367297
"2013-02-25",0.0110558118532569,0.0110558118532569
"2013-02-26",-0.0151605952550881,-0.0151605952550881
"2013-02-27",0.000764179428211387,0.000764179428211387
"2013-02-28",0.020447410893571,0.020447410893571
"2013-03-01",0.0111468320616299,0.0111468320616299
"2013-03-04",-0.0355496349823419,-0.0355496349823419
"2013-03-05",0.0225081840633787,0.0225081840633787
"2013-03-06",0.0155673286647788,0.0155673286647788
"2013-03-07",-0.0121211962750276,-0.0121211962750276
"2013-03-08",-0.0108764307447795,-0.0108764307447795
"2013-03-11",0.000204460199176415,0.000204460199176415
"2013-03-12",-0.0251826460005385,-0.0251826460005385
"2013-03-13",-0.00914345195442867,-0.00914345195442867
