"calcs","calcs.1","calcs.2","calcs.3","calcs.4","calcs.5","calcs.6","calcs.7","calcs.8","calcs.9","calcs.10","calcs.11","calcs.12","calcs.13","calcs.14","calcs.15","calcs.16","calcs.17","calcs.18","calcs.19","calcs.20","calcs.21","calcs.22","calcs.23","calcs.24","calcs.25","calcs.26","calcs.27"
"2005-02-21",0.858536704681767,0.970785222075548,1.32785189408088,0.922055078704925,0.998600718405749,0.969186920230196,0.915780807005923,0.933974970293796,0.933231277692029,1.02065889138285,1.00987345121271,1.03522236598392,1.08020950355437,1.19419944201041,1.03368550584073,1.11918983945432,1.24125827680421,0.93172530806722,0.943095380486351,1.10315090514856,1.23478517475528,0.935167183411161,1.00707099912532,0.938865797951252,1.03387420243496,1.03697712303285,1.21768040332167,0.869803494356202
"2005-02-28",0.857727583193255,0.978397738970366,1.3334907829986,0.922217611517823,1.00495980850012,0.973371671279027,0.919174290110804,0.939060604111235,0.94079430033071,1.02263102442236,1.01393324941194,1.04070512205279,1.07790469517451,1.20037312984506,1.03763548176253,1.11848600134458,1.24477786599588,0.937878282260461,0.94860950744538,1.10807614764328,1.24177945440795,0.938501301246109,1.00804933732358,0.942471799396787,1.03260171240728,1.02885497612919,1.2140519744085,0.873433717124487
"2005-03-07",0.857276491202275,0.976977501307841,1.33254537112605,0.920047079298017,1.00370945548362,0.974195805752695,0.918642188746872,0.939519098597317,0.940012492855529,1.02403954564757,1.01448297647284,1.04039444103102,1.07691649085378,1.20263186064564,1.03825362723103,1.12068950288248,1.24652523009276,0.93885035280882,0.949263018306464,1.108917301306,1.2427313099068,0.938139504047589,1.00817811145368,0.947712819159566,1.03461877392161,1.02481607979756,1.21194925836982,0.873948914986433
"2005-03-14",0.855770265662859,0.981049252075663,1.33298944941579,0.914565029187077,1.00529831898978,0.976718336745234,0.923093366686551,0.942592926055708,0.942762775668159,1.02675618610708,1.01832386716446,1.04236952250259,1.08049396264411,1.20789499073771,1.04158332355316,1.11899006252887,1.2526501741298,0.940344268776169,0.9508761346247,1.11371911271389,1.25288952753604,0.939629481404671,1.01519167755635,0.94503934289035,1.03465741372402,1.01287306701057,1.19984479443817,0.876592804451321
"2005-03-21",0.858751795877221,0.985607324199698,1.3401464116243,0.921187043998534,1.00309859709537,0.977443170848441,0.924616420002588,0.94475099384074,0.931386310665533,1.04257746875776,1.02098380647741,1.03050782892397,1.0901113157597,1.21140604116498,1.03927201788579,1.12091928547422,1.26392246018497,0.950620207714354,0.951620803208494,1.10927423074951,1.25132982636514,0.94495741046322,1.01298557973984,0.967615098747925,1.0277173974019,0.989831279538787,1.1996075372057,0.866329976430856
"2005-03-28",0.853511522187885,1.03073283229531,1.38645862152667,0.915857718445315,1.01168286817913,1.00462363436636,0.948454504107789,0.958551675272232,0.959994323015933,1.03680307890095,1.04083500411024,1.03229745241962,1.09884377976518,1.23091222160932,1.07880995910626,1.14158428215333,1.2921585481378,0.973564146614816,0.972880929833036,1.1518241160716,1.28049188584819,0.968491909774735,1.03003166169221,0.966320671280588,0.985276615008939,0.96271639466921,1.21664763216001,0.880149201247402
"2005-04-04",0.849481751629154,1.02915280690838,1.38897000351027,0.917274307141454,1.01092925719203,1.00560640265442,0.965326353516818,0.960823584288536,0.956805787332379,1.03406476263286,1.04314555487825,1.0292515254338,1.0959306619862,1.22889789882242,1.08242877661689,1.1515546832746,1.2949079471858,0.973628738032811,0.97517430659594,1.15601717864153,1.27983344462028,0.969563312580474,1.02835599699983,0.965600141283757,0.977566484554243,0.963313876261987,1.22649479688414,0.881211247895447
"2005-04-11",0.84393864296933,1.01357547609789,1.37715015403513,0.917248355571955,1.01168041174561,1.00968819583486,0.976670715205594,0.95843008024588,0.959820745317508,1.0341704291061,1.04332506868889,1.02728893403067,1.09427993143542,1.23245035803992,1.08433124787128,1.16112317355763,1.28290259522902,0.964613288727262,0.976981111664961,1.16329420885493,1.2849469803065,0.968795366820308,1.01170845701855,0.957139053427673,0.955949223016864,0.99753501020716,1.22805923004089,0.879445865855706
"2005-04-18",0.841941830337614,1.01087720230605,1.38357476959801,0.922790897360629,1.01733431283944,1.00923406296934,0.977837210605787,0.960565002564106,0.958565828379015,1.03467150204717,1.05211536541664,1.02984042611323,1.09565608571985,1.23512686337175,1.08172069927126,1.16280543969233,1.29132871195135,0.966129470212908,0.980223838117664,1.17572416515737,1.29710019417564,0.969574249849116,1.01877213359223,0.958252370655772,0.948355368198074,1.00002494583945,1.22370532378057,0.882294261065545
"2005-04-25",0.835516573353584,1.02770800164048,1.40785332196572,0.922754089102615,1.03767720620866,1.019228312935,0.978663461146674,0.964822169827619,0.968582015957474,1.02831366879833,1.07852527288563,1.03919962924908,1.10883298622991,1.24541607266033,1.09839123700785,1.1710705891893,1.31511059151436,0.983007959005559,0.992974645551957,1.19191042072593,1.31041746417387,0.98039200867349,1.02166009245781,0.96098079046643,0.950619363935051,0.987508457602193,1.20815636649675,0.877969705521856
"2005-04-29",0.834992419273459,1.02027808743615,1.40050537744633,0.918127423114258,1.04230320687979,1.02033555788745,0.985929828112341,0.966335333242354,0.97329066381474,1.03109217941088,1.07546036526729,1.03522940040736,1.10746087878656,1.24143191995382,1.09679484848611,1.1806753230092,1.31000095567801,0.982533327324169,0.993398591715629,1.1917018018101,1.30068371934153,0.977733404909773,1.01377786536359,0.954428265403191,0.948308128190734,0.997886255920066,1.21420882016339,0.879502168768781
"2005-05-09",0.835410627646853,1.02583498732123,1.39491318780513,0.913892698792728,1.0483615579494,1.02341605607384,0.988496355152557,0.967589469774985,0.975029247140615,1.02977007561836,1.07634742127418,1.03933726992589,1.11191251577238,1.24384392353502,1.09849561319275,1.16609388341756,1.31187140917953,0.982929050194421,0.997827273913025,1.19179155926153,1.29762002901758,0.979496305953819,1.01794233071655,0.951669792266217,0.952228609624006,0.995990077713762,1.21576502655608,0.880668475888767
"2005-05-16",0.841773555613741,1.02774741651879,1.36225844477695,0.922137838765223,1.03236918720432,1.02083912772849,0.976796543823097,0.954803844951104,0.958952180071253,1.00488241870494,1.06365387091958,1.02385588294917,1.11582939276403,1.2549966160489,1.09019244232475,1.15266170529973,1.28658246798718,0.981264629306309,0.984300113999642,1.17368863329886,1.26496149572171,0.961523280782051,1.00655628653581,0.956395801753,0.957929909657971,0.992911887126608,1.19960435712344,0.876612040719945
"2005-05-23",0.83463895730817,1.03073670998231,1.36419121684326,0.917761987300872,1.03319227184453,1.02982951162073,0.976843978052998,0.957272793132914,0.960963317489251,1.00241809749141,1.06646838610283,1.01988032566284,1.11331429728644,1.26023929187103,1.08269916874438,1.14685274816246,1.28929739770704,0.980408537656259,0.993366228248593,1.17286934894187,1.2671795473047,0.967107765758913,1.00936019194572,0.960472746605108,0.973903776390273,0.98850833378924,1.19116858014021,0.876612838956914
"2005-05-30",0.832906286678274,1.02571906441944,1.36654871156563,0.918294412859925,1.0290079492411,1.02904362540855,0.978234185808301,0.954446742176707,0.957471155468602,0.999691420259905,1.06436487312826,1.01569802581858,1.1127906406464,1.26117789109436,1.08287323029629,1.14762346490834,1.28665909564641,0.980917713356155,0.988784508088334,1.16977965826096,1.26475597193794,0.962430974779249,1.00473346911929,0.958130690826949,0.971531573986919,0.990654413419752,1.1955362275245,0.877936553328356
"2005-06-06",0.832870215089188,1.02942074335774,1.36603368674891,0.919867628870399,1.02968740858674,1.03172051480936,0.9798003624744,0.949951471199446,0.959628142550839,0.99955451248265,1.06866925448874,1.01478509885623,1.11413263749568,1.26646021272203,1.08489771531344,1.14595635515062,1.29042029077885,0.984892360287812,0.990346938568965,1.17223126111724,1.26997972419943,0.967985441096015,1.00667730194305,0.966537163710403,0.969563545595103,0.981608983135841,1.19692508777027,0.883452351870823
"2005-06-13",0.82639583345432,1.03052483184664,1.39821385201345,0.928594174679676,1.02965461494847,1.03527994787687,0.973513613158492,0.955410087406332,0.962934898603316,1.00099750867099,1.06745876263897,1.01716536318554,1.10896221220895,1.25272581695637,1.07293916911398,1.17664714577488,1.29336271633552,1.00600455351526,1.00521101397249,1.17652883890013,1.26700071771999,0.963510418288749,0.996546080320742,0.951358283726803,0.967458463538451,0.978251720318065,1.23342041410187,0.883341624628278
"2005-06-20",0.8289376909421,1.03599689827457,1.39981270913681,0.932040673110168,1.02805407247174,1.03114025561201,0.971154951881242,0.956489767292744,0.958452946858499,0.997987032082333,1.06379364696562,1.01760387359864,1.10888997546093,1.25022690468926,1.06723347254025,1.16614249818642,1.28890036061461,1.00848895618591,1.00164353825166,1.16979801923459,1.26537056394708,0.966354286227089,0.992922737065681,0.948632423823961,0.964504878472194,0.9803453484544,1.23428666726817,0.88652482085256
"2005-06-27",0.827868828809343,1.03791878199328,1.39234197404116,0.933634625434915,1.02989648134732,1.03389103899257,0.972099378499258,0.958008875240356,0.964218012382022,0.996714374364152,1.06432012529471,1.01804017557836,1.11139932756555,1.25213623912907,1.06844192964967,1.17132643286852,1.28573889773874,1.01026118594643,1.00510474705374,1.17063086539614,1.2660481848261,0.968707028723802,0.991022262201257,0.949181438502623,0.962247616845236,0.980621436729607,1.2298165787692,0.886898422385628
"2005-07-04",0.838765976983644,1.03874876998975,1.37380124598993,0.928575310049058,1.04609969879046,1.04568612340916,0.984336959097541,0.966413442307738,0.982727137265411,1.01178189645132,1.09281681810788,1.0263275213151,1.11510659822801,1.25693510096033,1.09394653740414,1.19148628832047,1.32030613301411,1.00208781157739,1.02759721557375,1.19958510811577,1.27612546312121,0.971357777066559,0.99337954992087,0.962322820426032,0.954259549307821,0.97447488299449,1.2706386785971,0.888167865174915
"2005-07-11",0.843982873166851,1.03987926278587,1.37781372354476,0.921364564881111,1.04842803002817,1.04409987632938,0.984543922787882,0.968830810306683,0.980389959228043,1.0150258911559,1.09243152759066,1.03998267826195,1.11775431338166,1.2543615003964,1.10092571677319,1.18554287737965,1.3300159648904,1.00124589237884,1.03002842400093,1.207281653325,1.27917799282087,0.97115344842761,0.991108077925022,0.97802838874645,0.957617001803272,0.966230231273339,1.28270529235792,0.881807479199928
"2005-07-18",0.847417620995742,1.03645463493589,1.37567376126486,0.917346690780096,1.04129579420211,1.04382673508987,0.978059898768064,0.969533766368904,0.983752870192166,1.01290191814739,1.08782359399771,1.03394908397802,1.11430477513734,1.25361702230155,1.09998825002466,1.18595856141883,1.32198726274231,0.996696142234148,1.02238882194438,1.2031112767455,1.28090990662556,0.968881634939055,0.990209467655927,0.979635298586953,0.961436435855054,0.969945823241215,1.29040695581351,0.883038075779293
"2005-07-25",0.844320908117186,1.04208771195207,1.37512071322537,0.921510367966738,1.04508800491846,1.04142530032458,0.979316561236433,0.974267457307661,0.987577622669198,0.999781810568519,1.08643367256254,1.03700731431873,1.13781773325467,1.24563729234581,1.09790821742845,1.18103580424834,1.31252971385456,1.00085865774736,1.01727942156522,1.20797024302518,1.27978455028449,0.97533697912391,0.990316124950523,0.978317727427188,0.958110226733233,0.974419249985959,1.29798819256764,0.881441242512469
"2005-08-01",0.842874166142545,1.03514524171632,1.36421766273876,0.915568852737102,1.0483383750727,1.05020422248182,0.979803006371349,0.970564281360813,0.985691482341917,1.01060305230912,1.09558206510236,1.03671907075661,1.13148006689071,1.25565324147192,1.11378223797841,1.18376200732643,1.33165612636212,1.00183363918907,1.03614576493125,1.21275242256411,1.28334357470867,0.982147397552145,0.991741552080564,0.997863001158184,0.952067863158504,0.962477361771671,1.29085301300745,0.878686454685733
"2005-08-08",0.831749538296786,1.04603906118838,1.35990335000451,0.913261516388558,1.05306381193633,1.05484776136214,0.979999534743468,0.972365653174812,0.995230700869793,1.00599928380837,1.11059209237907,1.04400379101969,1.13656374426571,1.25502200334669,1.12571005878363,1.19279176412591,1.32975646625852,1.00978500893784,1.04453277144672,1.21597122853251,1.29855858879111,0.985947830031022,0.978446638125916,1.00403673184016,0.950654807733931,0.959181469953009,1.29806021079382,0.874500772972055
"2005-08-15",0.829449057895631,1.03550501613753,1.35836196987105,0.910170534890582,1.06477087025169,1.06074786587632,0.984410752522955,0.971438674063318,0.998986404108645,1.00705442852656,1.1143727772685,1.05743153083064,1.13416735259794,1.2581101986297,1.1350002163343,1.1844836327188,1.34055817502847,1.02232906537621,1.05720984964231,1.22280134571187,1.30518628748751,0.98330720123402,0.98209009491583,1.00104686877281,0.951946809415812,0.959871917769008,1.29337570247986,0.876038780276625
"2005-08-22",0.829417365054442,1.03312143257185,1.34531335041156,0.910072773140326,1.06005488975618,1.05863277864282,0.982846952348781,0.973769819656512,1.00324537830474,1.00072911656339,1.11066028874132,1.05908819225121,1.13315053846402,1.25578123608934,1.13280844794688,1.1758547620435,1.3373300175571,1.0244348262753,1.05657083594913,1.21858541992595,1.30330366297218,0.982114385891479,0.988456974515122,1.00384887125463,0.955161090632233,0.957647330375888,1.29831203824905,0.872554808197206
"2005-08-29",0.828304132460427,1.02597562915813,1.34697974868838,0.909782098886271,1.05578212218561,1.05671380059404,0.980111782924708,0.967451112705752,1.0006571577252,0.996629772661021,1.10664065802092,1.05615923014757,1.1313130107333,1.25426679939067,1.13230569258411,1.1791074356232,1.33102001294392,1.0269982936574,1.05043083070127,1.21379028075389,1.30594287205156,0.982726542948068,0.984878631498425,1.01380381728845,0.958577424823206,0.951363437122323,1.29657823759819,0.870233288462161
"2005-09-05",0.828291978837811,1.03030583392208,1.35068140001283,0.911240023626294,1.06664077928666,1.05410257878269,0.989828563385864,0.978981386344977,1.01655499696578,1.00334346198522,1.10982261819128,1.06486419156221,1.14214446785445,1.25741619815244,1.14295591422719,1.18519979092546,1.33626728700805,1.03420805211915,1.05334547918424,1.22500235901292,1.3104092769934,0.98661613033943,0.977701543403841,1.01836984360719,0.952389277923109,0.943042031493346,1.29705908108826,0.87185980290668
"2005-09-12",0.828359621063191,1.0247711513038,1.34213233867333,0.912112162018461,1.06804212271805,1.053682635246,0.989825212502169,0.978276497991253,1.01080464793989,1.00120710925068,1.11251216494263,1.06543736472849,1.14194499840129,1.25950775023209,1.14442535562404,1.18578024502211,1.33523131179036,1.03420840834065,1.05451025082088,1.22550006984685,1.30287430409288,0.987826360814247,0.978256363543535,1.0200997856705,0.953185706543591,0.945952991019919,1.29728537668326,0.873782707899323
"2005-09-19",0.828508453301307,1.02604014274278,1.34680617130718,0.914655886630196,1.07616457505798,1.056771737908,0.995735625160844,0.982844231087856,1.01305631207049,1.00408692062319,1.1239706280062,1.06777688537223,1.14372576418278,1.2601637977684,1.15074684607686,1.18671956657158,1.34126446779771,1.04844192499453,1.06344304631796,1.23274719720809,1.30314397371265,0.993258769242489,0.978931264806034,1.02316307761758,0.951519550163277,0.942006198085724,1.30982942652084,0.875186595332805
"2005-09-26",0.829191412832707,1.02120902380533,1.34524750915733,0.913152238063914,1.07892615440356,1.0593952390545,0.995149865932601,0.978172344072486,0.996883605508183,1.01469385723557,1.13429382938521,1.06661833226475,1.14877735792641,1.24891190087892,1.14615729472627,1.1867680108516,1.35520530606305,1.03641223982884,1.07579356807045,1.23418668353036,1.29658486327317,0.99944689476257,0.971600200977342,1.0193239113623,0.952954420925686,0.951623733112484,1.30358986252265,0.876435204223235
"2005-09-30",0.827313370107833,1.01808960612216,1.33626987013011,0.913266448564824,1.07867155152994,1.05986767391791,0.994211842885566,0.974881941150529,0.996293794370651,1.01221334222633,1.14079096458673,1.06374755613192,1.15080058262121,1.25384523930467,1.14480809627269,1.18396941446262,1.35578166847628,1.0348619118402,1.07795130974241,1.23248984221865,1.29422797810528,0.997248566213153,0.972159557133611,1.02083821451723,0.958206775782278,0.948306636422108,1.29213636781679,0.878799851937425
"2005-10-10",0.828157648911331,1.02356249462065,1.3415154524241,0.912701014839718,1.07616640767947,1.06058422338228,0.996841067451366,0.979182364060011,1.00255660686649,1.01344494139993,1.14182074519968,1.06545934777699,1.15253202495703,1.25302829230927,1.14541911543264,1.18083683084551,1.35880505314276,1.03767351245021,1.08095117574881,1.23894827432872,1.29794888043182,1.00014796129052,0.975427063068379,1.0194287141146,0.954281157587862,0.94882451006064,1.29083918407881,0.880753210000332
"2005-10-17",0.832095909037872,1.02003411974488,1.33276361357744,0.914311483238615,1.07325511298974,1.05859046177402,0.99281026053717,0.975018871084865,0.999104477925237,1.01174062558351,1.14045759957572,1.06116273146708,1.14908158034609,1.25020439501147,1.142646289684,1.1798368609874,1.3543730550592,1.03411284022107,1.07883727058931,1.23708269754501,1.29278986639398,0.997801972681099,0.97522440905235,1.01672215007142,0.954668348755175,0.949327985744193,1.28901295887197,0.880200124501179
"2005-10-24",0.831424688550983,1.01876823441609,1.32144728370704,0.913593920900419,1.06738952642645,1.05857313102596,0.991944274309767,0.967653796066792,0.999681294195538,1.00954068942448,1.14336528035946,1.05883881991038,1.14791646550705,1.24978439216066,1.14164987341148,1.18274008043835,1.35039830882915,1.03027557219427,1.07794636497535,1.23371322461305,1.29219715311843,0.993398053692674,0.975972349029915,1.01649978514505,0.957442377452243,0.95123634756371,1.29284056484253,0.877123950610211
"2005-10-31",0.827590221453496,1.03106440287638,1.3219663189394,0.913696660366443,1.07854831060541,1.06675019835377,1.00293652621746,0.982185878606325,1.00635696859845,1.01646858320825,1.15148575574009,1.06841740599936,1.15806153337097,1.26318946567734,1.15085992937145,1.19213001615279,1.35732767652191,1.03193256722212,1.09070424117746,1.24982717664598,1.30605289457499,1.00674787724176,0.97090737501597,1.02829035694654,0.959686483169505,0.94512098325315,1.32251680470781,0.879424623325434
"2005-11-07",0.828864879982243,1.0256523903987,1.28446677093976,0.923658890509286,1.07664405148858,1.06702727926229,0.993446595728913,0.976703440020725,1.01344973157721,1.00811576459437,1.15638245512033,1.0691834818552,1.15696170271177,1.27273429826298,1.15761715667163,1.20254257741336,1.34322461056627,1.03964870006709,1.09321419633673,1.2377209539882,1.3056345840041,1.00643585255742,0.968146984979655,1.03206948563376,0.962070458654113,0.934084862762308,1.31964691537615,0.879476490404971
"2005-11-14",0.83060187652348,1.02749222669966,1.28286126854581,0.924003711961677,1.07582092513069,1.06674998135084,0.997261492771063,0.975771735265,1.01008148937225,1.01419774022577,1.15384692933742,1.07057655911923,1.15317170588024,1.2691176710236,1.15639359303324,1.19948652141739,1.34328891109159,1.03807536056269,1.09265278840046,1.23681395251193,1.30565986518291,1.00561686859194,0.967381313239167,1.02980052751876,0.959851804854692,0.931055896482689,1.31617465783639,0.879901745820212
"2005-11-21",0.829349456199381,1.0275528387496,1.27330208000139,0.924811389810287,1.07186009087015,1.06816540961669,0.996393878295302,0.9764014258757,0.998205702202937,1.01356764899383,1.15604613972063,1.06330159656028,1.15310026345285,1.27019178389255,1.15459252252972,1.19917914010513,1.34007560759582,1.03353522754036,1.0942817988628,1.2370618140382,1.30147492641348,1.00733460918223,0.965645229738612,1.03260470220378,0.962353231358629,0.930728447525393,1.31721932762589,0.879480424178585
"2005-11-28",0.828953101327252,1.03279469759226,1.2766266633701,0.924411600544959,1.07319766262143,1.06882783801179,0.998776054466979,0.980102976033857,0.998574053751842,1.01386374383724,1.1578664373933,1.06372373585671,1.15388539032358,1.26727015380617,1.15584909012531,1.20034645867389,1.3426042164834,1.0361566645944,1.09668599695225,1.23794780069193,1.30356747835597,1.00709829419609,0.963055745745509,1.03474484169199,0.963428132731974,0.922324026036131,1.31603497416269,0.880132046186672
"2005-12-05",0.832067156213272,1.03759857032523,1.28396508887674,0.919195213700368,1.08416218927145,1.07224903374933,1.01159823052184,0.99197543083975,1.01017607727382,1.02377530584224,1.16926114405196,1.07281528964533,1.16417235848507,1.26004611637247,1.16431046115434,1.20637297545293,1.35328205349555,1.04767800097445,1.10504617044178,1.251708195743,1.31467356222203,1.01821218540377,0.966421943653058,1.02454314436973,0.957929181699016,0.915924670648259,1.32391715960912,0.886996619961048
"2005-12-12",0.832585617369537,1.04687418213554,1.27066153932756,0.918646208018609,1.08398687891148,1.07321461931001,1.00625282246948,0.992586998574141,1.01198965081236,1.02158586655002,1.16899996472208,1.06845982427281,1.16765893466383,1.26322644242282,1.16647122820326,1.19977746655905,1.351707813215,1.04618258701791,1.10173066073551,1.25212439725094,1.31149603494604,1.01628720639247,0.961119330835872,1.03469752928171,0.954738446074864,0.920695659633097,1.32320656425818,0.880732613168418
